Date,Open,High,Low,Close,Adj Close,Volume
1995-02-10,14.218750,14.375000,14.062500,14.281250,7.155605,5380000
1995-02-13,14.312500,14.375000,14.093750,14.281250,7.155605,6892000
1995-02-14,14.343750,14.375000,14.218750,14.250000,7.139944,2851200
1995-02-15,14.312500,14.343750,14.093750,14.125000,7.077316,5703200
1995-02-16,14.031250,14.125000,13.968750,14.125000,7.077316,3630400
1995-02-17,14.093750,14.281250,13.875000,13.906250,6.967709,10343200
1995-02-21,13.937500,14.031250,13.906250,13.968750,6.999023,3746800
1995-02-22,14.000000,14.281250,14.000000,14.187500,7.108628,3995600
1995-02-23,14.250000,14.343750,14.187500,14.250000,7.139944,3925600
1995-02-24,14.281250,14.406250,14.218750,14.281250,7.155605,4041200
1995-02-27,14.281250,14.406250,14.187500,14.218750,7.124283,2692000
1995-02-28,14.156250,14.343750,14.125000,14.187500,7.108628,3650800
1995-03-01,14.156250,14.250000,14.093750,14.156250,7.092971,4342400
1995-03-02,14.250000,14.531250,14.156250,14.531250,7.280861,3658800
1995-03-03,14.468750,14.500000,14.375000,14.437500,7.233888,3278400
1995-03-06,14.406250,14.625000,14.218750,14.500000,7.265207,3483200
1995-03-07,14.437500,14.562500,14.218750,14.500000,7.265207,4178000
1995-03-08,14.625000,14.656250,14.375000,14.531250,7.280861,4726800
1995-03-09,14.500000,14.562500,14.406250,14.531250,7.280861,3419200
1995-03-10,14.593750,14.875000,14.531250,14.750000,7.390470,4826800
1995-03-13,14.875000,15.093750,14.843750,15.062500,7.547047,3940000
1995-03-14,15.062500,15.218750,15.062500,15.062500,7.547047,4422800
1995-03-15,15.093750,15.406250,15.093750,15.343750,7.687963,5116000
1995-03-16,15.375000,15.531250,15.281250,15.406250,7.719280,7684800
1995-03-17,15.500000,15.687500,15.468750,15.625000,7.828883,10629200
1995-03-20,15.593750,15.625000,15.406250,15.500000,7.766254,3883200
1995-03-21,15.437500,15.750000,15.406250,15.437500,7.734941,3686800
1995-03-22,15.468750,15.562500,15.312500,15.375000,7.703625,4294000
1995-03-23,15.375000,15.375000,15.250000,15.281250,7.656650,3449600
1995-03-24,15.312500,15.500000,15.281250,15.468750,7.750598,3201200
1995-03-27,15.531250,15.531250,15.375000,15.468750,7.750598,1997600
1995-03-28,15.437500,15.468750,15.343750,15.437500,7.734941,2728800
1995-03-29,15.375000,15.531250,14.875000,15.000000,7.515729,5846400
1995-03-30,15.125000,15.125000,14.875000,15.000000,7.515729,4970400
1995-03-31,14.937500,14.968750,14.843750,14.875000,7.453097,3916800
1995-04-03,14.843750,14.937500,14.812500,14.875000,7.453097,5176000
1995-04-04,14.875000,14.968750,14.593750,14.968750,7.500075,4789200
1995-04-05,14.968750,14.968750,14.812500,14.914063,7.472673,3395600
1995-04-06,14.875000,14.875000,14.656250,14.812500,7.421785,5149600
1995-04-07,14.843750,14.843750,14.656250,14.750000,7.390470,4439200
1995-04-10,14.687500,15.031250,14.687500,15.000000,7.515729,3961600
1995-04-11,15.093750,15.156250,14.906250,15.031250,7.531389,3899600
1995-04-12,15.062500,15.125000,15.000000,15.031250,7.531389,3906800
1995-04-13,15.062500,15.406250,15.000000,15.406250,7.719280,3454000
1995-04-17,15.500000,15.593750,15.093750,15.125000,7.578362,3200400
1995-04-18,15.468750,15.750000,15.406250,15.656250,7.844543,9704400
1995-04-19,15.687500,15.750000,15.562500,15.687500,7.860203,6460800
1995-04-20,15.656250,15.781250,15.531250,15.750000,7.891514,5136800
1995-04-21,15.750000,15.843750,15.625000,15.812500,7.922833,6753200
1995-04-24,15.812500,16.125000,15.750000,16.000000,8.016781,4524000
1995-04-25,16.000000,16.000000,15.906250,15.937500,7.985465,3510400
1995-04-26,15.906250,16.031250,15.812500,16.031250,8.032436,4032800
1995-04-27,16.000000,16.125000,15.843750,15.843750,7.938490,4182000
1995-04-28,15.812500,16.281250,15.718750,16.250000,8.142042,5328800
1995-05-01,16.187500,16.343750,16.000000,16.218750,8.126380,3758400
1995-05-02,16.250000,16.375000,16.187500,16.250000,8.142042,2877600
1995-05-03,16.281250,16.468750,16.281250,16.437500,8.235986,2839600
1995-05-04,16.500000,16.812500,16.468750,16.531250,8.282959,4625600
1995-05-05,16.625000,16.625000,16.281250,16.375000,8.204671,2998800
1995-05-08,16.312500,16.750000,16.312500,16.625000,8.329934,2506800
1995-05-09,16.687500,16.781250,16.562500,16.625000,8.329934,2642800
1995-05-10,16.562500,16.687500,16.437500,16.656250,8.387214,6255600
1995-05-11,16.625000,16.906250,16.593750,16.875000,8.497365,5246800
1995-05-12,16.750000,16.843750,16.187500,16.187500,8.151175,8398400
1995-05-15,15.875000,16.000000,15.593750,15.906250,8.009554,12325200
1995-05-16,15.937500,16.093750,15.843750,15.875000,7.993813,5436400
1995-05-17,15.937500,16.093750,15.906250,16.062500,8.088235,3501200
1995-05-18,15.687500,15.718750,15.406250,15.500000,7.804987,11917200
1995-05-19,15.406250,15.781250,15.406250,15.656250,7.883665,8470000
1995-05-22,15.781250,15.937500,15.656250,15.906250,8.009554,3419200
1995-05-23,15.937500,16.187500,15.906250,16.187500,8.151175,4184800
1995-05-24,16.281250,16.562500,16.093750,16.250000,8.182647,7030400
1995-05-25,16.125000,16.375000,16.093750,16.218750,8.166908,4273200
1995-05-26,16.187500,16.281250,15.937500,16.031250,8.072495,3485200
1995-05-30,16.062500,16.125000,16.031250,16.031250,8.072495,2307600
1995-05-31,16.062500,16.562500,16.031250,16.531250,8.324267,4345600
1995-06-01,16.500000,16.656250,16.437500,16.625000,8.371475,5420400
1995-06-02,16.562500,16.687500,16.437500,16.468750,8.292797,2808800
1995-06-05,16.531250,16.593750,16.343750,16.468750,8.292797,2661200
1995-06-06,16.468750,16.687500,16.468750,16.593750,8.355735,4302000
1995-06-07,16.562500,16.593750,16.406250,16.562500,8.340004,2142000
1995-06-08,16.437500,16.687500,16.406250,16.593750,8.355735,2336400
1995-06-09,16.562500,16.625000,16.406250,16.531250,8.324267,2406000
1995-06-12,16.531250,16.593750,16.437500,16.562500,8.340004,2052400
1995-06-13,16.656250,16.875000,16.656250,16.875000,8.497365,2524400
1995-06-14,16.781250,17.093750,16.781250,17.062500,8.591776,3289200
1995-06-15,16.968750,17.125000,16.906250,16.937500,8.528833,3228000
1995-06-16,16.937500,17.187500,16.906250,17.187500,8.654722,7654000
1995-06-19,17.156250,17.312500,17.156250,17.312500,8.717669,2410800
1995-06-20,17.281250,17.281250,17.031250,17.093750,8.607512,2962400
1995-06-21,17.125000,17.500000,17.062500,17.406250,8.764876,2729200
1995-06-22,17.437500,17.781250,17.375000,17.781250,8.953705,4348000
1995-06-23,17.687500,17.781250,17.500000,17.781250,8.953705,3810800
1995-06-26,17.781250,17.812500,17.375000,17.375000,8.749134,2546000
1995-06-27,17.312500,17.437500,16.843750,16.906250,8.513098,5840000
1995-06-28,16.906250,17.250000,16.906250,17.062500,8.591776,3588400
1995-06-29,17.093750,17.125000,16.875000,17.093750,8.607512,3029200
1995-06-30,17.156250,17.218750,16.843750,16.875000,8.497365,2948400
1995-07-03,16.812500,16.968750,16.750000,16.921875,8.520967,1732400
1995-07-05,16.937500,17.000000,16.593750,16.625000,8.371475,2534400
1995-07-06,16.718750,16.875000,16.625000,16.843750,8.481625,2962000
1995-07-07,16.875000,16.875000,16.093750,16.218750,8.166908,12719600
1995-07-10,16.250000,16.406250,16.156250,16.312500,8.214119,6172800
1995-07-11,16.375000,16.687500,16.375000,16.593750,8.355735,5290800
1995-07-12,16.562500,16.687500,16.468750,16.500000,8.308534,3684000
1995-07-13,16.500000,16.656250,16.468750,16.625000,8.371475,4166400
1995-07-14,16.531250,16.718750,16.531250,16.718750,8.418683,2646400
1995-07-17,16.843750,16.937500,16.656250,16.812500,8.465892,4740400
1995-07-18,16.906250,17.218750,16.656250,17.156250,8.638988,5349200
1995-07-19,17.187500,17.437500,17.000000,17.250000,8.686187,5828000
1995-07-20,17.250000,17.343750,17.062500,17.156250,8.638988,3557600
1995-07-21,17.093750,17.343750,17.093750,17.281250,8.701929,6748000
1995-07-24,17.343750,17.468750,17.250000,17.437500,8.780613,3056000
1995-07-25,17.406250,17.531250,17.375000,17.500000,8.812078,3712000
1995-07-26,17.437500,17.687500,17.343750,17.625000,8.875025,4444800
1995-07-27,17.750000,17.937500,17.718750,17.875000,9.000913,3066400
1995-07-28,17.937500,17.937500,17.687500,17.937500,9.032388,2550400
1995-07-31,17.812500,17.937500,17.781250,17.937500,9.032388,2150800
1995-08-01,17.875000,17.875000,17.687500,17.781250,8.953705,2590000
1995-08-02,17.781250,17.781250,17.562500,17.625000,8.875025,4274800
1995-08-03,17.500000,17.500000,17.375000,17.468750,8.796343,3280000
1995-08-04,17.437500,17.781250,17.375000,17.656250,8.890763,3079200
1995-08-07,17.718750,17.781250,17.625000,17.687500,8.906497,2016000
1995-08-08,17.718750,17.781250,17.562500,17.656250,8.890763,2307200
1995-08-09,17.656250,17.656250,17.531250,17.593750,8.859286,1904000
1995-08-10,17.562500,17.625000,17.468750,17.562500,8.843554,1819200
1995-08-11,17.437500,17.437500,17.125000,17.156250,8.679760,2816400
1995-08-14,17.187500,17.406250,17.125000,17.375000,8.790431,2008400
1995-08-15,17.218750,17.281250,16.812500,17.250000,8.727189,3190800
1995-08-16,17.093750,17.187500,16.875000,17.000000,8.600709,3868000
1995-08-17,16.968750,17.062500,16.718750,16.875000,8.537467,3341200
1995-08-18,16.875000,16.968750,16.781250,16.843750,8.521658,5952800
1995-08-21,16.875000,17.000000,16.843750,16.906250,8.553276,4016000
1995-08-22,16.906250,17.062500,16.843750,17.000000,8.600709,2478000
1995-08-23,17.000000,17.218750,17.000000,17.062500,8.632328,3070400
1995-08-24,17.031250,17.125000,16.906250,17.000000,8.600709,2520400
1995-08-25,17.000000,17.156250,16.968750,17.000000,8.600709,2208000
1995-08-28,17.062500,17.218750,17.000000,17.218750,8.711378,1778400
1995-08-29,17.281250,17.468750,17.250000,17.250000,8.727189,3165600
1995-08-30,17.312500,17.312500,17.093750,17.250000,8.727189,1704800
1995-08-31,17.343750,17.343750,17.218750,17.250000,8.727189,2009200
1995-09-01,17.250000,17.343750,17.156250,17.187500,8.695569,1542000
1995-09-05,17.312500,17.406250,17.093750,17.343750,8.774625,2850400
1995-09-06,17.281250,17.437500,17.281250,17.375000,8.790431,3054000
1995-09-07,17.375000,17.437500,17.343750,17.406250,8.806245,1581200
1995-09-08,17.406250,17.500000,17.343750,17.437500,8.822049,2549600
1995-09-11,17.500000,17.593750,17.468750,17.500000,8.853674,3132400
1995-09-12,17.562500,17.562500,17.406250,17.437500,8.822049,1938800
1995-09-13,17.437500,17.593750,17.375000,17.562500,8.885295,3070800
1995-09-14,17.625000,17.968750,17.593750,17.968750,9.090824,4260400
1995-09-15,18.000000,18.000000,17.750000,17.875000,9.043395,6658800
1995-09-18,17.843750,17.968750,17.718750,17.843750,9.027580,3302000
1995-09-19,17.906250,18.093750,17.875000,18.031250,9.122446,4108400
1995-09-20,18.031250,18.062500,17.875000,17.906250,9.059201,2258000
1995-09-21,17.937500,18.531250,17.906250,18.437500,9.327970,7614800
1995-09-22,18.218750,18.406250,18.156250,18.187500,9.201498,4538000
1995-09-25,18.218750,18.500000,18.187500,18.468750,9.343781,3120400
1995-09-26,18.468750,18.718750,18.406250,18.593750,9.407030,3036000
1995-09-27,18.500000,18.718750,18.343750,18.656250,9.438643,4030400
1995-09-28,18.593750,18.625000,18.312500,18.375000,9.296357,2738400
1995-09-29,18.375000,18.562500,18.281250,18.531250,9.375407,3054000
1995-10-02,18.406250,18.562500,18.281250,18.375000,9.296357,2448800
1995-10-03,18.406250,18.718750,18.406250,18.687500,9.454453,4298400
1995-10-04,18.687500,18.968750,18.687500,18.875000,9.549315,6554400
1995-10-05,18.875000,19.062500,18.687500,18.875000,9.549315,5339200
1995-10-06,18.937500,19.343750,18.875000,19.312500,9.770658,4239200
1995-10-09,19.281250,19.312500,19.062500,19.156250,9.691607,2828800
1995-10-10,18.937500,19.218750,18.937500,19.031250,9.628368,3878000
1995-10-11,19.031250,19.093750,18.937500,19.031250,9.628368,3560000
1995-10-12,19.062500,19.187500,19.062500,19.125000,9.675800,3454800
1995-10-13,19.250000,19.500000,19.250000,19.406250,9.818089,3360800
1995-10-16,19.406250,19.437500,19.312500,19.406250,9.818089,1878000
1995-10-17,19.375000,19.406250,19.187500,19.375000,9.802279,2131200
1995-10-18,19.375000,19.718750,19.281250,19.531250,9.881330,2771600
1995-10-19,19.562500,19.843750,19.562500,19.750000,9.991998,5898000
1995-10-20,19.718750,19.937500,19.531250,19.937500,10.086864,5844800
1995-10-23,19.875000,20.218750,19.843750,20.187500,10.213345,4012800
1995-10-24,20.250000,20.687500,20.218750,20.687500,10.466302,5950400
1995-10-25,20.718750,21.031250,20.437500,20.500000,10.371447,6698800
1995-10-26,20.375000,20.562500,20.062500,20.093750,10.165911,5963200
1995-10-27,20.031250,20.281250,19.781250,20.187500,10.213345,4906800
1995-10-30,20.187500,20.468750,20.156250,20.406250,10.324015,3816000
1995-10-31,20.343750,20.500000,20.281250,20.375000,10.308199,2708400
1995-11-01,20.312500,20.500000,20.250000,20.437500,10.339823,3757200
1995-11-02,20.437500,20.468750,20.218750,20.312500,10.276579,3093600
1995-11-03,20.312500,20.312500,20.000000,20.062500,10.150102,3633200
1995-11-06,20.000000,20.156250,20.000000,20.031250,10.134292,2768800
1995-11-07,20.062500,20.437500,20.031250,20.437500,10.339823,4972800
1995-11-08,20.500000,20.562500,20.343750,20.531250,10.387259,3675600
1995-11-09,20.500000,20.500000,20.250000,20.343750,10.292389,2874800
1995-11-10,20.093750,20.156250,19.906250,19.937500,10.127938,2171200
1995-11-13,20.125000,20.437500,20.000000,20.437500,10.381927,4033600
1995-11-14,20.875000,21.218750,20.781250,20.781250,10.556548,6926400
1995-11-15,20.812500,21.500000,20.781250,21.468750,10.905786,3313200
1995-11-16,21.406250,21.468750,21.031250,21.062500,10.699412,4116400
1995-11-17,21.062500,21.187500,20.937500,21.093750,10.715294,5080400
1995-11-20,21.093750,21.250000,20.875000,20.906250,10.620041,2186000
1995-11-21,20.937500,21.375000,20.937500,21.343750,10.842287,2350400
1995-11-22,21.250000,21.312500,21.031250,21.187500,10.762912,3430000
1995-11-24,21.093750,21.218750,21.093750,21.125000,10.731166,1134800
1995-11-27,21.156250,21.312500,21.000000,21.093750,10.715294,3927600
1995-11-28,21.156250,21.312500,21.062500,21.312500,10.826414,3475200
1995-11-29,21.312500,21.593750,21.250000,21.500000,10.921660,2656000
1995-11-30,21.531250,21.812500,21.281250,21.656250,11.001027,3204000
1995-12-01,21.718750,21.781250,21.437500,21.468750,10.905786,4438800
1995-12-04,21.500000,21.937500,21.343750,21.937500,11.143899,4571600
1995-12-05,21.875000,22.562500,21.875000,22.375000,11.366139,5491600
1995-12-06,22.531250,22.781250,22.500000,22.687500,11.524891,5770000
1995-12-07,22.625000,22.750000,22.562500,22.718750,11.540767,4920400
1995-12-08,22.750000,22.812500,22.406250,22.562500,11.461389,3253200
1995-12-11,22.500000,22.781250,22.437500,22.531250,11.445514,3857200
1995-12-12,22.562500,22.781250,22.531250,22.687500,11.524891,2964000
1995-12-13,22.687500,22.875000,22.656250,22.718750,11.540767,4402000
1995-12-14,22.718750,23.093750,22.718750,22.875000,11.620131,3174000
1995-12-15,22.875000,22.968750,22.656250,22.843750,11.604265,10374800
1995-12-18,22.718750,22.718750,22.250000,22.281250,11.318523,4907200
1995-12-19,22.250000,22.375000,21.593750,21.750000,11.048651,6359600
1995-12-20,21.781250,22.187500,21.625000,21.812500,11.080402,5334000
1995-12-21,21.781250,22.125000,21.750000,22.093750,11.223272,6642000
1995-12-22,22.031250,22.062500,21.531250,21.625000,10.985158,4405200
1995-12-26,21.656250,21.687500,21.562500,21.625000,10.985158,2158400
1995-12-27,21.656250,21.718750,21.375000,21.718750,11.032784,4493600
1995-12-28,21.593750,21.625000,21.468750,21.500000,10.921660,3574400
1995-12-29,21.500000,21.500000,21.281250,21.375000,10.858154,4298400
1996-01-02,21.375000,21.375000,20.875000,21.062500,10.699412,5178400
1996-01-03,21.312500,22.031250,21.312500,21.906250,11.128030,8481600
1996-01-04,21.875000,22.062500,21.687500,21.687500,11.016904,6502400
1996-01-05,21.593750,21.875000,21.437500,21.687500,11.016904,5838400
1996-01-08,21.718750,21.968750,21.687500,21.968750,11.159771,1985200
1996-01-09,22.218750,22.562500,22.062500,22.093750,11.223272,6399200
1996-01-10,21.906250,21.937500,20.781250,21.375000,10.858154,8897600
1996-01-11,21.375000,21.375000,20.781250,20.937500,10.635918,7519200
1996-01-12,21.218750,21.656250,21.156250,21.437500,10.889907,7790400
1996-01-15,21.406250,21.718750,21.343750,21.625000,10.985158,4316000
1996-01-16,21.687500,21.812500,21.562500,21.687500,11.016904,6132800
1996-01-17,21.687500,21.968750,21.593750,21.843750,11.096275,4148000
1996-01-18,21.812500,21.843750,21.562500,21.687500,11.016904,3967200
1996-01-19,21.656250,21.718750,21.468750,21.593750,10.969280,5039200
1996-01-22,21.656250,21.906250,21.531250,21.687500,11.016904,3479200
1996-01-23,21.687500,21.968750,21.625000,21.937500,11.143899,3313600
1996-01-24,22.500000,23.437500,22.312500,23.437500,11.905869,8643200
1996-01-25,23.312500,23.687500,22.625000,23.250000,11.810629,7677600
1996-01-26,23.125000,23.437500,22.937500,23.312500,11.842382,4344800
1996-01-29,23.343750,23.812500,23.343750,23.562500,11.969373,4632000
1996-01-30,23.437500,24.093750,23.375000,24.093750,12.239242,4118800
1996-01-31,24.031250,24.125000,23.906250,24.000000,12.191625,4875600
1996-02-01,24.062500,24.062500,23.562500,23.593750,11.985246,3757200
1996-02-02,23.593750,24.375000,23.593750,23.968750,12.175741,6048000
1996-02-05,23.750000,24.531250,23.750000,24.468750,12.429737,4139200
1996-02-06,24.468750,24.562500,24.156250,24.281250,12.334486,5285600
1996-02-07,24.187500,24.250000,23.968750,24.250000,12.318616,6490400
1996-02-08,24.281250,24.781250,24.281250,24.687500,12.540860,8785600
1996-02-09,24.718750,25.093750,24.625000,24.781250,12.588482,8630400
1996-02-12,24.781250,24.843750,24.593750,24.718750,12.556730,7639200
1996-02-13,24.687500,24.906250,24.687500,24.750000,12.572605,11282400
1996-02-14,24.750000,24.750000,24.343750,24.406250,12.397988,6615600
1996-02-15,24.187500,24.312500,23.718750,23.781250,12.121471,17661600
1996-02-16,23.812500,23.875000,23.468750,23.531250,11.994038,10604400
1996-02-20,23.250000,23.406250,23.093750,23.156250,11.802901,7104400
1996-02-21,23.187500,23.843750,23.187500,23.718750,12.089618,9927200
1996-02-22,23.750000,24.062500,23.718750,23.781250,12.121471,8206800
1996-02-23,23.843750,23.968750,23.375000,23.375000,11.914400,7015600
1996-02-26,23.406250,23.718750,23.375000,23.437500,11.946252,6400000
1996-02-27,23.500000,23.718750,23.281250,23.375000,11.914400,6280000
1996-02-28,23.562500,24.093750,23.468750,23.468750,11.962191,7050800
1996-02-29,23.218750,23.968750,23.218750,23.375000,11.914400,7694000
1996-03-01,23.562500,24.062500,23.406250,24.000000,12.232977,5734400
1996-03-04,24.000000,24.406250,23.875000,24.187500,12.328540,6474800
1996-03-05,24.031250,24.156250,23.906250,24.062500,12.264825,3620800
1996-03-06,24.218750,24.437500,23.937500,23.968750,12.217039,3973200
1996-03-07,23.968750,24.562500,23.937500,24.562500,12.519680,6656400
1996-03-08,24.218750,24.250000,22.750000,23.750000,12.105544,14972400
1996-03-11,23.625000,23.843750,23.281250,23.812500,12.137403,6416800
1996-03-12,23.656250,23.718750,23.250000,23.531250,11.994038,6042800
1996-03-13,23.562500,23.593750,23.125000,23.218750,11.834758,5367200
1996-03-14,23.500000,23.656250,23.125000,23.156250,11.802901,5303200
1996-03-15,23.187500,23.656250,23.156250,23.500000,11.978111,8027600
1996-03-18,23.750000,23.937500,23.437500,23.593750,12.025897,4784800
1996-03-19,23.750000,23.812500,22.968750,23.125000,11.786982,8377200
1996-03-20,23.281250,23.500000,23.125000,23.437500,11.946252,4706800
1996-03-21,23.437500,23.781250,23.343750,23.531250,11.994038,6654800
1996-03-22,23.625000,23.812500,23.375000,23.625000,12.041833,5514000
1996-03-25,23.812500,23.875000,23.406250,23.406250,11.930330,4180800
1996-03-26,23.375000,23.812500,23.343750,23.656250,12.057759,4152000
1996-03-27,23.687500,23.687500,23.281250,23.281250,11.866623,4147600
1996-03-28,23.218750,23.343750,23.000000,23.187500,11.818829,3432800
1996-03-29,23.343750,23.437500,23.000000,23.062500,11.755120,3490400
1996-04-01,23.281250,23.375000,23.187500,23.312500,11.882550,7576000
1996-04-02,23.406250,23.812500,23.250000,23.812500,12.137403,5251600
1996-04-03,23.718750,23.718750,23.468750,23.531250,11.994038,3109200
1996-04-04,23.656250,23.687500,23.562500,23.656250,12.057759,3201200
1996-04-08,23.000000,23.218750,22.593750,23.031250,11.739190,7155600
1996-04-09,23.250000,23.281250,22.625000,22.812500,11.627691,4568400
1996-04-10,22.750000,22.812500,21.968750,22.062500,11.245415,6174800
1996-04-11,22.125000,22.218750,21.406250,21.875000,11.149837,10417600
1996-04-12,22.000000,22.437500,21.968750,22.156250,11.293198,9556400
1996-04-15,22.250000,22.562500,22.125000,22.437500,11.436553,4751600
1996-04-16,22.468750,22.937500,22.437500,22.781250,11.611767,7663200
1996-04-17,22.812500,22.875000,22.562500,22.656250,11.548050,4947600
1996-04-18,22.687500,23.000000,22.656250,22.906250,11.675477,4536400
1996-04-19,22.906250,23.000000,22.687500,22.718750,11.579908,4528800
1996-04-22,22.843750,22.968750,22.156250,22.500000,11.468405,4251200
1996-04-23,22.625000,22.843750,22.562500,22.625000,11.532125,4776400
1996-04-24,22.656250,22.656250,22.000000,22.437500,11.436553,6766000
1996-04-25,22.437500,22.781250,22.250000,22.531250,11.484335,6463600
1996-04-26,22.687500,22.968750,22.531250,22.656250,11.548050,5042400
1996-04-29,22.656250,23.062500,22.625000,22.968750,11.707332,3635600
1996-04-30,22.937500,23.156250,22.750000,23.125000,11.786982,3996400
1996-05-01,23.000000,23.437500,23.000000,23.187500,11.818829,3848400
1996-05-02,23.031250,23.062500,22.375000,22.375000,11.404692,6137200
1996-05-03,22.625000,22.906250,22.156250,22.375000,11.404692,5442000
1996-05-06,22.500000,22.593750,22.187500,22.437500,11.436553,4078000
1996-05-07,22.437500,22.531250,22.250000,22.437500,11.436553,3658400
1996-05-08,22.312500,22.968750,22.093750,22.968750,11.707332,4834800
1996-05-09,22.906250,22.937500,22.625000,22.718750,11.579908,3180800
1996-05-10,22.875000,23.031250,22.687500,22.906250,11.675477,4628000
1996-05-13,22.968750,23.156250,22.781250,23.156250,11.802901,4348000
1996-05-14,23.156250,23.312500,23.031250,23.125000,11.786982,4515600
1996-05-15,23.187500,23.593750,23.156250,23.468750,11.962191,5467600
1996-05-16,23.375000,23.937500,23.375000,23.562500,12.009972,6494400
1996-05-17,23.687500,23.750000,23.437500,23.718750,12.138557,5300800
1996-05-20,23.812500,23.968750,23.625000,23.812500,12.186534,3688000
1996-05-21,23.843750,23.968750,23.750000,23.906250,12.234512,2656800
1996-05-22,23.875000,24.281250,23.843750,24.250000,12.410437,4257200
1996-05-23,24.281250,24.406250,23.937500,24.125000,12.346458,4583600
1996-05-24,24.218750,24.468750,24.156250,24.406250,12.490396,3256800
1996-05-28,24.500000,24.562500,24.000000,24.343750,12.458411,4222000
1996-05-29,24.468750,24.468750,23.906250,24.062500,12.314474,4800000
1996-05-30,24.062500,24.593750,23.875000,24.437500,12.506388,4679600
1996-05-31,24.437500,24.593750,24.281250,24.343750,12.458411,4352800
1996-06-03,24.250000,24.406250,24.187500,24.250000,12.410437,3348800
1996-06-04,24.437500,24.625000,24.406250,24.562500,12.570362,3176800
1996-06-05,24.625000,24.812500,24.468750,24.812500,12.698303,3273200
1996-06-06,24.937500,24.937500,24.562500,24.562500,12.570362,3742000
1996-06-07,24.093750,24.750000,24.062500,24.656250,12.618340,4684400
1996-06-10,24.781250,24.937500,24.687500,24.843750,12.714294,3296800
1996-06-11,25.000000,25.093750,24.875000,25.000000,12.794256,6257200
1996-06-12,25.187500,25.375000,24.812500,25.000000,12.794256,4862800
1996-06-13,25.000000,25.000000,24.437500,24.437500,12.506388,4964200
1996-06-14,24.437500,24.625000,24.250000,24.500000,12.538375,3510800
1996-06-17,24.687500,24.750000,24.125000,24.375000,12.474398,3557200
1996-06-18,24.250000,24.312500,23.875000,23.937500,12.250504,4297400
1996-06-19,24.000000,24.125000,23.937500,24.000000,12.282498,3791800
1996-06-20,24.062500,24.187500,23.750000,23.937500,12.250504,4851600
1996-06-21,24.062500,24.062500,23.812500,24.062500,12.314474,7803000
1996-06-24,24.062500,24.375000,23.937500,24.187500,12.378451,3864600
1996-06-25,24.375000,24.687500,24.312500,24.687500,12.634336,4260800
1996-06-26,24.625000,24.687500,24.562500,24.687500,12.634336,3352800
1996-06-27,24.562500,24.750000,24.125000,24.562500,12.570362,3370000
1996-06-28,24.687500,24.875000,24.562500,24.750000,12.666318,2947000
1996-07-01,24.875000,24.875000,24.687500,24.812500,12.698303,2411000
1996-07-02,24.937500,25.000000,24.625000,24.875000,12.730295,3323600
1996-07-03,24.875000,24.875000,24.562500,24.687500,12.634336,2967000
1996-07-05,24.375000,24.750000,24.187500,24.187500,12.378451,1892200
1996-07-08,24.125000,24.375000,23.937500,24.000000,12.282498,3810600
1996-07-09,24.125000,24.125000,23.625000,23.625000,12.090579,3391400
1996-07-10,23.750000,24.000000,23.375000,24.000000,12.282498,3817800
1996-07-11,24.125000,24.375000,23.500000,24.000000,12.282498,3584200
1996-07-12,24.000000,24.000000,23.312500,23.593750,12.074577,2978800
1996-07-15,23.500000,23.625000,22.750000,23.000000,11.770723,4510600
1996-07-16,22.875000,24.250000,22.062500,24.125000,12.346458,8481000
1996-07-17,24.437500,24.437500,23.750000,23.750000,12.154552,4263000
1996-07-18,24.062500,24.625000,23.812500,24.562500,12.570362,4223800
1996-07-19,24.562500,24.687500,24.375000,24.687500,12.634336,4219000
1996-07-22,24.375000,24.562500,23.812500,24.437500,12.506388,3103800
1996-07-23,24.500000,24.500000,23.562500,23.687500,12.122562,2847000
1996-07-24,23.250000,24.125000,22.750000,23.750000,12.154552,5072600
1996-07-25,23.937500,24.000000,23.437500,23.687500,12.122562,3410000
1996-07-26,23.937500,24.062500,23.562500,24.062500,12.314474,2575800
1996-07-29,24.000000,24.062500,23.750000,23.812500,12.186534,1963800
1996-07-30,24.000000,24.125000,23.625000,24.125000,12.346458,3173400
1996-07-31,24.062500,24.187500,23.812500,23.875000,12.218520,3028400
1996-08-01,23.875000,24.687500,23.875000,24.562500,12.570362,3434600
1996-08-02,24.750000,25.125000,24.750000,24.812500,12.698303,3553400
1996-08-05,25.062500,25.375000,25.000000,25.187500,12.890217,2804200
1996-08-06,25.187500,25.250000,25.000000,25.250000,12.922198,2889600
1996-08-07,25.312500,25.750000,25.062500,25.750000,13.178097,3842800
1996-08-08,25.812500,25.812500,25.437500,25.625000,13.114117,2526800
1996-08-09,25.750000,25.812500,25.500000,25.625000,13.114117,2759800
1996-08-12,25.562500,26.312500,25.375000,26.312500,13.465966,3563400
1996-08-13,26.187500,26.562500,26.062500,26.250000,13.433975,4206800
1996-08-14,26.375000,26.562500,26.250000,26.562500,13.593898,4507800
1996-08-15,26.562500,26.687500,26.375000,26.562500,13.593898,3079800
1996-08-16,26.250000,26.312500,25.750000,25.812500,13.257494,4117600
1996-08-19,26.062500,26.437500,26.000000,26.062500,13.385889,2231200
1996-08-20,26.062500,26.187500,25.812500,25.875000,13.289586,2170600
1996-08-21,25.937500,26.125000,25.687500,25.937500,13.321688,1889000
1996-08-22,25.937500,26.062500,25.500000,26.000000,13.353788,2593400
